#stokes,freq,ind,real,imag,etax,etay
11,1470.83200000,24,0.06447180,0.19210450,0.92000000,0.95000000
11,1470.83200000,25,0.01288400,0.22233400,0.92000000,0.95000000
11,1470.83200000,26,0.02676170,0.05808240,0.92000000,0.95000000
11,1470.83200000,27,-0.02768050,-0.03111900,0.92000000,0.95000000
11,1470.83200000,28,0.02666870,-0.07151000,0.92000000,0.95000000
11,1470.83200000,29,0.12512080,0.10639850,0.92000000,0.95000000
11,1470.83200000,30,0.19610410,-0.04317190,0.92000000,0.95000000
11,1470.83200000,31,0.26930400,-0.10054950,0.92000000,0.95000000
11,1470.83200000,32,0.46783730,-4.26231830,0.92000000,0.95000000
11,1470.83200000,33,-0.90574040,-0.60196640,0.92000000,0.95000000
11,1470.83200000,34,-0.57063840,-0.26197520,0.92000000,0.95000000
11,1470.83200000,35,1.43584140,0.04524990,0.92000000,0.95000000
11,1470.83200000,36,-3.23407200,-17.74910680,0.92000000,0.95000000
11,1470.83200000,37,2.24003400,13.00825350,0.92000000,0.95000000
11,1470.83200000,38,-0.98678260,-8.53097490,0.92000000,0.95000000
11,1470.83200000,39,1.71455250,10.11381730,0.92000000,0.95000000
11,1470.83200000,40,-0.16215530,0.09106970,0.92000000,0.95000000
11,1470.83200000,41,-0.21528890,0.03305340,0.92000000,0.95000000
11,1470.83200000,42,-0.01179380,0.07740880,0.92000000,0.95000000
11,1470.83200000,43,0.00565660,-0.00033670,0.92000000,0.95000000
11,1470.83200000,44,0.01070740,-0.05333560,0.92000000,0.95000000
11,1470.83200000,45,-0.01882890,-0.05054660,0.92000000,0.95000000
11,1470.83200000,46,0.00949190,0.06214740,0.92000000,0.95000000
11,1470.83200000,47,-0.12378090,0.06864980,0.92000000,0.95000000
11,1470.83200000,48,0.03572370,0.25506570,0.92000000,0.95000000
11,1470.83200000,49,0.14202310,0.23168000,0.92000000,0.95000000
11,1470.83200000,50,-1.20283320,-1.37044920,0.92000000,0.95000000
11,1470.83200000,51,-1.84516590,-0.72433860,0.92000000,0.95000000
11,1470.83200000,52,-0.80502050,0.31624480,0.92000000,0.95000000
11,1470.83200000,53,0.28838950,0.12838620,0.92000000,0.95000000
11,1470.83200000,54,-0.47166390,-0.08707000,0.92000000,0.95000000
11,1470.83200000,55,0.07091090,-0.09157730,0.92000000,0.95000000
11,1470.83200000,56,-0.11387120,-0.62907810,0.92000000,0.95000000
11,1470.83200000,57,0.15363600,1.09284220,0.92000000,0.95000000
11,1470.83200000,58,-0.78822810,0.01889520,0.92000000,0.95000000
11,1470.83200000,59,-1.58376900,-4.70394470,0.92000000,0.95000000
11,1470.83200000,60,-0.21674460,-0.19995410,0.92000000,0.95000000
11,1470.83200000,61,-0.15326890,-0.18364260,0.92000000,0.95000000
11,1470.83200000,62,-0.03558490,-0.13172490,0.92000000,0.95000000
11,1470.83200000,63,0.04736730,-0.07442970,0.92000000,0.95000000
11,1470.83200000,64,0.02621200,0.06662910,0.92000000,0.95000000
11,1470.83200000,65,0.01355900,-0.00386780,0.92000000,0.95000000
12,1470.83200000,0,116.61399130,-0.36396350,0.92000000,0.95000000
12,1470.83200000,1,10.08462660,-1.69606310,0.92000000,0.95000000
12,1470.83200000,2,0.64402180,-4.72446400,0.92000000,0.95000000
12,1470.83200000,3,62.74444650,-31.25698970,0.92000000,0.95000000
12,1470.83200000,4,-128.91360090,6.79801280,0.92000000,0.95000000
12,1470.83200000,5,-5.06643540,1.16052350,0.92000000,0.95000000
12,1470.83200000,6,4.44250900,2.26058150,0.92000000,0.95000000
12,1470.83200000,7,8.28880190,8.69858760,0.92000000,0.95000000
12,1470.83200000,8,1.33092780,1.69221200,0.92000000,0.95000000
12,1470.83200000,9,-2.51939530,4.38970420,0.92000000,0.95000000
12,1470.83200000,10,-111.67802040,54.95994040,0.92000000,0.95000000
12,1470.83200000,11,7.38989710,-5.48101100,0.92000000,0.95000000
12,1470.83200000,12,-5.14043430,-4.07559570,0.92000000,0.95000000
12,1470.83200000,13,1.63095750,-3.70242830,0.92000000,0.95000000
12,1470.83200000,14,-2.76067990,0.49152780,0.92000000,0.95000000
12,1470.83200000,15,0.20502700,-0.52974350,0.92000000,0.95000000
12,1470.83200000,16,-2.39309860,-2.79857180,0.92000000,0.95000000
12,1470.83200000,17,-9.58995990,-3.91520400,0.92000000,0.95000000
12,1470.83200000,18,0.54537360,-1.87018950,0.92000000,0.95000000
12,1470.83200000,19,-1.52070470,1.99491680,0.92000000,0.95000000
12,1470.83200000,20,-0.19899990,0.03551260,0.92000000,0.95000000
12,1470.83200000,21,-22.41742970,8.50898400,0.92000000,0.95000000
12,1470.83200000,22,-4.85799020,3.76754850,0.92000000,0.95000000
12,1470.83200000,23,-7.76889200,3.61900540,0.92000000,0.95000000
12,1470.83200000,24,9.00183830,1.43115860,0.92000000,0.95000000
12,1470.83200000,25,6.31755470,-0.45774460,0.92000000,0.95000000
12,1470.83200000,26,2.32039950,0.59738400,0.92000000,0.95000000
12,1470.83200000,27,4.46558610,-1.03764290,0.92000000,0.95000000
12,1470.83200000,28,3.25116620,1.80162290,0.92000000,0.95000000
12,1470.83200000,29,-0.57197650,-0.20010780,0.92000000,0.95000000
12,1470.83200000,30,-4.64217420,-0.09172410,0.92000000,0.95000000
12,1470.83200000,31,-12.86291500,-5.06285630,0.92000000,0.95000000
12,1470.83200000,32,0.64132120,-0.97038640,0.92000000,0.95000000
12,1470.83200000,33,-0.24080790,0.44601860,0.92000000,0.95000000
12,1470.83200000,34,-0.03146810,-0.24731370,0.92000000,0.95000000
12,1470.83200000,35,1.36700710,-2.60995500,0.92000000,0.95000000
12,1470.83200000,36,1.53336910,-0.38593060,0.92000000,0.95000000
12,1470.83200000,37,-1.13035840,0.14467940,0.92000000,0.95000000
12,1470.83200000,38,0.57164450,-0.40472810,0.92000000,0.95000000
12,1470.83200000,39,-0.83476320,0.20852980,0.92000000,0.95000000
12,1470.83200000,40,10.52168140,1.82060070,0.92000000,0.95000000
12,1470.83200000,41,-1.39933860,5.32872540,0.92000000,0.95000000
12,1470.83200000,42,2.60298190,-1.42334840,0.92000000,0.95000000
12,1470.83200000,43,0.25131060,1.43904440,0.92000000,0.95000000
12,1470.83200000,44,1.68311140,2.23389320,0.92000000,0.95000000
12,1470.83200000,45,-1.26876120,-1.33436670,0.92000000,0.95000000
12,1470.83200000,46,-0.91966950,-1.82277160,0.92000000,0.95000000
12,1470.83200000,47,0.92809640,0.29776740,0.92000000,0.95000000
12,1470.83200000,48,-0.35530040,4.04100780,0.92000000,0.95000000
12,1470.83200000,49,1.60790470,6.48436970,0.92000000,0.95000000
12,1470.83200000,50,0.24764460,0.11868800,0.92000000,0.95000000
12,1470.83200000,51,0.14844770,0.57604210,0.92000000,0.95000000
12,1470.83200000,52,0.12852370,0.29287630,0.92000000,0.95000000
12,1470.83200000,53,0.26580740,-0.47245570,0.92000000,0.95000000
12,1470.83200000,54,-0.38405370,1.01191900,0.92000000,0.95000000
12,1470.83200000,55,0.06256230,0.08562530,0.92000000,0.95000000
12,1470.83200000,56,0.01371320,0.09787340,0.92000000,0.95000000
12,1470.83200000,57,0.26534740,0.17869330,0.92000000,0.95000000
12,1470.83200000,58,0.43450020,-0.46152740,0.92000000,0.95000000
12,1470.83200000,59,0.47780710,-0.60510870,0.92000000,0.95000000
12,1470.83200000,60,2.03451240,-4.26534310,0.92000000,0.95000000
12,1470.83200000,61,-0.87694970,-7.31851960,0.92000000,0.95000000
12,1470.83200000,62,-1.63059450,-0.86574780,0.92000000,0.95000000
12,1470.83200000,63,-2.10059950,-1.61085680,0.92000000,0.95000000
12,1470.83200000,64,-1.30902140,-1.68875980,0.92000000,0.95000000
12,1470.83200000,65,-0.85297440,-1.11760600,0.92000000,0.95000000
9,1524.33200000,0,109.91413820,-0.06684850,0.91000000,0.96000000
9,1524.33200000,1,8.35231290,4.59686980,0.91000000,0.96000000
9,1524.33200000,2,6.39688820,-2.47362760,0.91000000,0.96000000
9,1524.33200000,3,80.87047510,17.14068760,0.91000000,0.96000000
9,1524.33200000,4,-123.14909780,4.21272860,0.91000000,0.96000000
9,1524.33200000,5,-6.64705750,-0.83326110,0.91000000,0.96000000
9,1524.33200000,6,3.52860420,0.38683680,0.91000000,0.96000000
9,1524.33200000,7,8.68711600,1.51950240,0.91000000,0.96000000
9,1524.33200000,8,-7.08746320,-5.92692730,0.91000000,0.96000000
9,1524.33200000,9,1.03120140,10.84884280,0.91000000,0.96000000
9,1524.33200000,10,-141.74265790,-29.24606980,0.91000000,0.96000000
9,1524.33200000,11,10.91076710,1.77164190,0.91000000,0.96000000
9,1524.33200000,12,1.38926180,-0.20846860,0.91000000,0.96000000
9,1524.33200000,13,11.33691050,-0.07594880,0.91000000,0.96000000
9,1524.33200000,14,-2.60963270,0.15820910,0.91000000,0.96000000
9,1524.33200000,15,1.28065470,-0.22422950,0.91000000,0.96000000
9,1524.33200000,16,-1.22412550,-2.63478470,0.91000000,0.96000000
9,1524.33200000,17,-6.69573580,-4.78151740,0.91000000,0.96000000
9,1524.33200000,18,-1.71735330,-4.84271960,0.91000000,0.96000000
9,1524.33200000,19,-1.38848310,4.40437360,0.91000000,0.96000000
9,1524.33200000,20,-0.13805630,0.06665770,0.91000000,0.96000000
9,1524.33200000,21,-25.47781360,-4.97765490,0.91000000,0.96000000
9,1524.33200000,22,-6.96512250,-1.18049570,0.91000000,0.96000000
9,1524.33200000,23,-9.65950710,-1.96295670,0.91000000,0.96000000
9,1524.33200000,24,4.14995890,-1.54018240,0.91000000,0.96000000
9,1524.33200000,25,-4.65465430,4.53683920,0.91000000,0.96000000
9,1524.33200000,26,1.61064760,0.93659510,0.91000000,0.96000000
9,1524.33200000,27,3.22479480,0.41750700,0.91000000,0.96000000
9,1524.33200000,28,1.90759130,0.62779230,0.91000000,0.96000000
9,1524.33200000,29,-0.05401670,0.17790300,0.91000000,0.96000000
9,1524.33200000,30,-4.64565130,2.08569350,0.91000000,0.96000000
9,1524.33200000,31,-12.81103990,-3.13702540,0.91000000,0.96000000
9,1524.33200000,32,1.40014450,1.30254220,0.91000000,0.96000000
9,1524.33200000,33,0.19358940,1.66991380,0.91000000,0.96000000
9,1524.33200000,34,0.11103980,0.13108170,0.91000000,0.96000000
9,1524.33200000,35,-0.05853710,-5.42779610,0.91000000,0.96000000
9,1524.33200000,36,1.63812630,0.27466150,0.91000000,0.96000000
9,1524.33200000,37,-1.49817430,-0.28928020,0.91000000,0.96000000
9,1524.33200000,38,0.37407090,0.36451880,0.91000000,0.96000000
9,1524.33200000,39,-0.84930710,-0.15971540,0.91000000,0.96000000
9,1524.33200000,40,8.58015540,2.62629750,0.91000000,0.96000000
9,1524.33200000,41,-0.16001950,-5.90672740,0.91000000,0.96000000
9,1524.33200000,42,3.29460630,-1.84355180,0.91000000,0.96000000
9,1524.33200000,43,-0.25254660,0.16628210,0.91000000,0.96000000
9,1524.33200000,44,1.69793190,1.09177980,0.91000000,0.96000000
9,1524.33200000,45,-1.50092040,-0.50618910,0.91000000,0.96000000
9,1524.33200000,46,0.08453530,-0.36926950,0.91000000,0.96000000
9,1524.33200000,47,-0.58274200,0.65318600,0.91000000,0.96000000
9,1524.33200000,48,-0.58130740,3.10652660,0.91000000,0.96000000
9,1524.33200000,49,-0.07855270,7.16142270,0.91000000,0.96000000
9,1524.33200000,50,0.75502160,-0.37799600,0.91000000,0.96000000
9,1524.33200000,51,0.73103180,0.63365600,0.91000000,0.96000000
9,1524.33200000,52,0.08078200,-0.13212700,0.91000000,0.96000000
9,1524.33200000,53,-0.02390170,-1.09965650,0.91000000,0.96000000
9,1524.33200000,54,0.01269180,1.97761840,0.91000000,0.96000000
9,1524.33200000,55,-0.00885020,0.35653970,0.91000000,0.96000000
9,1524.33200000,56,0.15244190,0.21233810,0.91000000,0.96000000
9,1524.33200000,57,-0.15300740,-0.21012770,0.91000000,0.96000000
9,1524.33200000,58,-0.05073300,-0.16955110,0.91000000,0.96000000
9,1524.33200000,59,0.47729160,0.63925990,0.91000000,0.96000000
9,1524.33200000,60,3.63265540,-3.21681090,0.91000000,0.96000000
9,1524.33200000,61,-0.60058970,2.18401850,0.91000000,0.96000000
9,1524.33200000,62,-0.99249240,-0.68147390,0.91000000,0.96000000
9,1524.33200000,63,-2.27812570,-1.19340010,0.91000000,0.96000000
9,1524.33200000,64,-0.46964140,-1.58966200,0.91000000,0.96000000
9,1524.33200000,65,-1.21941250,0.05448540,0.91000000,0.96000000
10,1524.33200000,0,-0.08968440,0.03421850,0.91000000,0.96000000
10,1524.33200000,1,1.98201960,7.31017980,0.91000000,0.96000000
10,1524.33200000,2,-3.89668120,-0.45805330,0.91000000,0.96000000
10,1524.33200000,3,180.32855840,-501.83296460,0.91000000,0.96000000
10,1524.33200000,4,0.09583760,0.78275040,0.91000000,0.96000000
10,1524.33200000,5,-0.12297130,-0.50244910,0.91000000,0.96000000
10,1524.33200000,6,-0.50742690,-1.18609590,0.91000000,0.96000000
10,1524.33200000,7,-3.43153460,-6.57869660,0.91000000,0.96000000
10,1524.33200000,8,-4.15588530,-3.78165770,0.91000000,0.96000000
10,1524.33200000,9,8.20049730,4.63064260,0.91000000,0.96000000
10,1524.33200000,10,-329.05583290,904.13557810,0.91000000,0.96000000
10,1524.33200000,11,0.90936610,-58.42099810,0.91000000,0.96000000
10,1524.33200000,12,-0.23067590,0.08078640,0.91000000,0.96000000
10,1524.33200000,13,0.39716150,-0.53496970,0.91000000,0.96000000
10,1524.33200000,14,-0.04891300,-0.03573300,0.91000000,0.96000000
10,1524.33200000,15,0.03085890,-0.37556310,0.91000000,0.96000000
10,1524.33200000,16,0.98964640,1.50453760,0.91000000,0.96000000
10,1524.33200000,17,1.29966910,-3.49356510,0.91000000,0.96000000
10,1524.33200000,18,-2.55348040,-2.44555730,0.91000000,0.96000000
10,1524.33200000,19,6.03659670,2.74654980,0.91000000,0.96000000
10,1524.33200000,20,-0.27494930,0.55320440,0.91000000,0.96000000
10,1524.33200000,21,-92.61392210,191.26103030,0.91000000,0.96000000
10,1524.33200000,22,-1.56594240,32.71222360,0.91000000,0.96000000
10,1524.33200000,23,-25.47271940,63.96863220,0.91000000,0.96000000
10,1524.33200000,24,0.13690360,-0.73735290,0.91000000,0.96000000
10,1524.33200000,25,0.34883200,0.54591100,0.91000000,0.96000000
10,1524.33200000,26,-0.25551050,0.33877370,0.91000000,0.96000000
10,1524.33200000,27,0.16934870,0.24665590,0.91000000,0.96000000
10,1524.33200000,28,0.08758980,0.19856710,0.91000000,0.96000000
10,1524.33200000,29,-0.04474720,0.22947370,0.91000000,0.96000000
10,1524.33200000,30,-0.39121790,-0.04507620,0.91000000,0.96000000
10,1524.33200000,31,-0.46065800,2.72040840,0.91000000,0.96000000
10,1524.33200000,32,-0.03059280,-0.31730700,0.91000000,0.96000000
10,1524.33200000,33,0.72818420,0.72679560,0.91000000,0.96000000
10,1524.33200000,34,0.33816810,-0.30038690,0.91000000,0.96000000
10,1524.33200000,35,-4.93862290,-2.84903040,0.91000000,0.96000000
10,1524.33200000,36,8.23635260,-13.59707050,0.91000000,0.96000000
10,1524.33200000,37,-5.91781860,10.12577540,0.91000000,0.96000000
10,1524.33200000,38,4.24810150,-6.74192670,0.91000000,0.96000000
10,1524.33200000,39,-4.86170070,7.72590920,0.91000000,0.96000000
10,1524.33200000,40,0.25712030,-0.32794030,0.91000000,0.96000000
10,1524.33200000,41,-0.79459980,0.45560200,0.91000000,0.96000000
10,1524.33200000,42,0.30544610,-0.14370260,0.91000000,0.96000000
10,1524.33200000,43,-0.13922820,-0.16172850,0.91000000,0.96000000
10,1524.33200000,44,-0.07306370,-0.17655970,0.91000000,0.96000000
10,1524.33200000,45,0.02481700,0.20540740,0.91000000,0.96000000
10,1524.33200000,46,-0.16224610,-0.12739010,0.91000000,0.96000000
10,1524.33200000,47,0.21713490,0.33861330,0.91000000,0.96000000
10,1524.33200000,48,-0.25979270,-0.86423510,0.91000000,0.96000000
10,1524.33200000,49,0.28538890,0.97833880,0.91000000,0.96000000
10,1524.33200000,50,-0.76341750,0.71246200,0.91000000,0.96000000
10,1524.33200000,51,-1.01650900,-0.37943330,0.91000000,0.96000000
10,1524.33200000,52,-0.19431040,-0.27781540,0.91000000,0.96000000
10,1524.33200000,53,-0.94044310,-0.50025390,0.91000000,0.96000000
10,1524.33200000,54,2.06363160,1.06345610,0.91000000,0.96000000
10,1524.33200000,55,0.42806650,-0.39339970,0.91000000,0.96000000
10,1524.33200000,56,0.06737840,0.05220030,0.91000000,0.96000000
10,1524.33200000,57,-0.29000070,-0.50983870,0.91000000,0.96000000
10,1524.33200000,58,-0.37974690,-0.02312950,0.91000000,0.96000000
10,1524.33200000,59,1.09007090,-3.88121080,0.91000000,0.96000000
10,1524.33200000,60,-0.45215470,0.27124650,0.91000000,0.96000000
10,1524.33200000,61,0.15628890,-0.08296560,0.91000000,0.96000000
10,1524.33200000,62,0.24041510,-0.23628430,0.91000000,0.96000000
10,1524.33200000,63,-0.09892180,-0.16940430,0.91000000,0.96000000
10,1524.33200000,64,0.07767210,0.02323840,0.91000000,0.96000000
10,1524.33200000,65,-0.05386280,0.10801920,0.91000000,0.96000000
11,1524.33200000,0,-0.01951450,0.03463110,0.91000000,0.96000000
11,1524.33200000,1,0.09258180,-0.25634470,0.91000000,0.96000000
11,1524.33200000,2,-10.91867600,1.67421470,0.91000000,0.96000000
11,1524.33200000,3,-464.37802050,-475.11200740,0.91000000,0.96000000
11,1524.33200000,4,-0.02455340,0.00781270,0.91000000,0.96000000
11,1524.33200000,5,-0.12088710,0.09041820,0.91000000,0.96000000
11,1524.33200000,6,0.06151710,-0.03780390,0.91000000,0.96000000
11,1524.33200000,7,-0.09078450,0.26908010,0.91000000,0.96000000
11,1524.33200000,8,7.39387220,9.17472120,0.91000000,0.96000000
11,1524.33200000,9,2.89654420,-12.85920240,0.91000000,0.96000000
11,1524.33200000,10,830.49995590,856.09854230,0.91000000,0.96000000
11,1524.33200000,11,-62.92016960,-37.13333920,0.91000000,0.96000000
11,1524.33200000,12,0.02924980,-0.07365690,0.91000000,0.96000000
11,1524.33200000,13,0.10183400,-0.12173910,0.91000000,0.96000000
11,1524.33200000,14,-0.04049010,-0.00644130,0.91000000,0.96000000
11,1524.33200000,15,-0.08597300,0.06397140,0.91000000,0.96000000
11,1524.33200000,16,-0.02839300,0.11203490,0.91000000,0.96000000
11,1524.33200000,17,-0.08884260,0.08710210,0.91000000,0.96000000
11,1524.33200000,18,2.44855080,6.22295710,0.91000000,0.96000000
11,1524.33200000,19,3.81064200,-6.78873130,0.91000000,0.96000000
11,1524.33200000,20,0.04003730,0.19695550,0.91000000,0.96000000
11,1524.33200000,21,162.62151730,198.97389170,0.91000000,0.96000000
11,1524.33200000,22,35.85926190,22.66381270,0.91000000,0.96000000
11,1524.33200000,23,57.59974730,62.34648240,0.91000000,0.96000000
11,1524.33200000,24,0.00583770,-0.05506940,0.91000000,0.96000000
11,1524.33200000,25,0.05245470,0.02531900,0.91000000,0.96000000
11,1524.33200000,26,0.00167020,0.01367870,0.91000000,0.96000000
11,1524.33200000,27,-0.02907040,-0.02560550,0.91000000,0.96000000
11,1524.33200000,28,0.00867570,-0.02903940,0.91000000,0.96000000
11,1524.33200000,29,0.04711970,-0.05978750,0.91000000,0.96000000
11,1524.33200000,30,-0.08229190,-0.04175760,0.91000000,0.96000000
11,1524.33200000,31,0.00830200,-0.07340350,0.91000000,0.96000000
11,1524.33200000,32,-3.06763910,-2.04207260,0.91000000,0.96000000
11,1524.33200000,33,0.45324580,-1.58048790,0.91000000,0.96000000
11,1524.33200000,34,0.08108140,-0.61617970,0.91000000,0.96000000
11,1524.33200000,35,-2.61504230,6.55396750,0.91000000,0.96000000
11,1524.33200000,36,-10.75113290,-15.58577940,0.91000000,0.96000000
11,1524.33200000,37,8.04972700,11.89719300,0.91000000,0.96000000
11,1524.33200000,38,-4.61297840,-6.84398100,0.91000000,0.96000000
11,1524.33200000,39,5.97839460,8.95076030,0.91000000,0.96000000
11,1524.33200000,40,0.06692320,0.03553760,0.91000000,0.96000000
11,1524.33200000,41,0.00969810,-0.03225590,0.91000000,0.96000000
11,1524.33200000,42,0.06044150,-0.01804410,0.91000000,0.96000000
11,1524.33200000,43,0.11062110,-0.03792390,0.91000000,0.96000000
11,1524.33200000,44,0.12383710,-0.04967600,0.91000000,0.96000000
11,1524.33200000,45,-0.00927180,-0.02793900,0.91000000,0.96000000
11,1524.33200000,46,-0.00560400,0.04956160,0.91000000,0.96000000
11,1524.33200000,47,0.04683160,-0.02334400,0.91000000,0.96000000
11,1524.33200000,48,0.05218490,-0.11441740,0.91000000,0.96000000
11,1524.33200000,49,0.01596330,-0.10231110,0.91000000,0.96000000
11,1524.33200000,50,-1.45316940,-0.00806670,0.91000000,0.96000000
11,1524.33200000,51,-1.49356810,0.05085440,0.91000000,0.96000000
11,1524.33200000,52,-0.21722580,0.12263660,0.91000000,0.96000000
11,1524.33200000,53,-0.40834800,1.34704450,0.91000000,0.96000000
11,1524.33200000,54,1.29102360,-2.88801830,0.91000000,0.96000000
11,1524.33200000,55,0.03381770,-0.57498470,0.91000000,0.96000000
11,1524.33200000,56,-0.04420560,-0.08989640,0.91000000,0.96000000
11,1524.33200000,57,0.30834330,0.12649930,0.91000000,0.96000000
11,1524.33200000,58,-0.07615820,-0.17794030,0.91000000,0.96000000
11,1524.33200000,59,-3.12726320,-3.67675320,0.91000000,0.96000000
11,1524.33200000,60,0.00367860,0.13710000,0.91000000,0.96000000
11,1524.33200000,61,0.02952220,0.11780490,0.91000000,0.96000000
11,1524.33200000,62,0.07588510,0.00998840,0.91000000,0.96000000
11,1524.33200000,63,0.01027190,0.17724410,0.91000000,0.96000000
11,1524.33200000,64,-0.11606410,0.13439720,0.91000000,0.96000000
11,1524.33200000,65,-0.05721890,0.03394730,0.91000000,0.96000000
12,1524.33200000,0,109.93479490,-0.26690650,0.91000000,0.96000000
12,1524.33200000,1,6.19901300,-1.04004760,0.91000000,0.96000000
12,1524.33200000,2,-0.99631610,-1.66122880,0.91000000,0.96000000
12,1524.33200000,3,-14.81424290,-47.37138230,0.91000000,0.96000000
12,1524.33200000,4,-123.14248750,3.54150090,0.91000000,0.96000000
12,1524.33200000,5,-1.69372220,4.56192420,0.91000000,0.96000000
12,1524.33200000,6,4.47813560,1.38552790,0.91000000,0.96000000
12,1524.33200000,7,12.26052910,6.85813110,0.91000000,0.96000000
12,1524.33200000,8,-0.81915160,1.20353740,0.91000000,0.96000000
12,1524.33200000,9,2.13272790,1.15329290,0.91000000,0.96000000
12,1524.33200000,10,26.20675200,84.95253670,0.91000000,0.96000000
12,1524.33200000,11,-1.87999010,-6.04584300,0.91000000,0.96000000
12,1524.33200000,12,1.62624330,-0.74291790,0.91000000,0.96000000
12,1524.33200000,13,-2.17271400,-5.11030840,0.91000000,0.96000000
12,1524.33200000,14,-2.74148370,-1.09372730,0.91000000,0.96000000
12,1524.33200000,15,0.97724290,0.98679170,0.91000000,0.96000000
12,1524.33200000,16,-3.06558970,-2.51380460,0.91000000,0.96000000
12,1524.33200000,17,-7.03102910,-2.95562040,0.91000000,0.96000000
12,1524.33200000,18,-0.82384180,-0.64325970,0.91000000,0.96000000
12,1524.33200000,19,1.06353460,0.67685640,0.91000000,0.96000000
12,1524.33200000,20,0.04035540,0.11882220,0.91000000,0.96000000
12,1524.33200000,21,5.25873500,17.51729220,0.91000000,0.96000000
12,1524.33200000,22,1.26606930,3.69180450,0.91000000,0.96000000
12,1524.33200000,23,1.80737910,5.98471240,0.91000000,0.96000000
12,1524.33200000,24,3.88320900,0.55520790,0.91000000,0.96000000
12,1524.33200000,25,5.01776760,-2.37719200,0.91000000,0.96000000
12,1524.33200000,26,1.45986640,1.59024460,0.91000000,0.96000000
12,1524.33200000,27,3.17877490,0.60897030,0.91000000,0.96000000
12,1524.33200000,28,2.88619180,0.08300420,0.91000000,0.96000000
12,1524.33200000,29,-0.34616720,-0.31796000,0.91000000,0.96000000
12,1524.33200000,30,-3.87334510,-1.12884880,0.91000000,0.96000000
12,1524.33200000,31,-14.39220190,-2.98459590,0.91000000,0.96000000
12,1524.33200000,32,-0.49551220,-0.25725660,0.91000000,0.96000000
12,1524.33200000,33,0.12599920,0.16204940,0.91000000,0.96000000
12,1524.33200000,34,-0.08367620,-0.11974570,0.91000000,0.96000000
12,1524.33200000,35,-1.38719700,-0.71379310,0.91000000,0.96000000
12,1524.33200000,36,-0.25173700,-1.11187900,0.91000000,0.96000000
12,1524.33200000,37,0.00639290,0.96725150,0.91000000,0.96000000
12,1524.33200000,38,-0.15864900,-0.25041770,0.91000000,0.96000000
12,1524.33200000,39,0.17906740,0.68160480,0.91000000,0.96000000
12,1524.33200000,40,8.42968410,2.73385280,0.91000000,0.96000000
12,1524.33200000,41,-0.13001100,5.61644280,0.91000000,0.96000000
12,1524.33200000,42,3.32215180,-0.10455160,0.91000000,0.96000000
12,1524.33200000,43,0.39263560,0.01701800,0.91000000,0.96000000
12,1524.33200000,44,1.42687610,0.84647350,0.91000000,0.96000000
12,1524.33200000,45,-1.42619510,0.38571700,0.91000000,0.96000000
12,1524.33200000,46,-0.82947830,-0.53873570,0.91000000,0.96000000
12,1524.33200000,47,-0.21519790,-0.12594850,0.91000000,0.96000000
12,1524.33200000,48,0.02685490,5.17005860,0.91000000,0.96000000
12,1524.33200000,49,0.66827650,5.17847500,0.91000000,0.96000000
12,1524.33200000,50,0.00823960,-0.41360530,0.91000000,0.96000000
12,1524.33200000,51,0.10318960,-0.01284480,0.91000000,0.96000000
12,1524.33200000,52,-0.13764010,-0.00095160,0.91000000,0.96000000
12,1524.33200000,53,-0.23620700,-0.13465110,0.91000000,0.96000000
12,1524.33200000,54,0.45075410,0.26547190,0.91000000,0.96000000
12,1524.33200000,55,0.02959630,0.07035010,0.91000000,0.96000000
12,1524.33200000,56,-0.12666040,0.04646880,0.91000000,0.96000000
12,1524.33200000,57,-0.23081760,-0.15139230,0.91000000,0.96000000
12,1524.33200000,58,-0.19847210,-0.14911060,0.91000000,0.96000000
12,1524.33200000,59,-0.14465490,0.09573370,0.91000000,0.96000000
12,1524.33200000,60,4.41846410,-4.75265250,0.91000000,0.96000000
12,1524.33200000,61,-3.89515400,-6.07130330,0.91000000,0.96000000
12,1524.33200000,62,0.13637560,-1.98189680,0.91000000,0.96000000
12,1524.33200000,63,-3.43707210,-1.18147510,0.91000000,0.96000000
12,1524.33200000,64,-0.17418770,-0.62028790,0.91000000,0.96000000
12,1524.33200000,65,-1.71021930,0.21016090,0.91000000,0.96000000
9,1577.83200000,0,103.90228820,-0.11609770,0.88000000,0.95000000
9,1577.83200000,1,7.84647870,3.42423030,0.88000000,0.95000000
9,1577.83200000,2,5.38890370,-1.41422840,0.88000000,0.95000000
9,1577.83200000,3,102.55484730,-3.98403360,0.88000000,0.95000000
9,1577.83200000,4,-116.91309790,3.07019160,0.88000000,0.95000000
9,1577.83200000,5,-14.92642960,-1.36832600,0.88000000,0.95000000
9,1577.83200000,6,2.53189820,0.34837120,0.88000000,0.95000000
9,1577.83200000,7,8.80764950,1.85757450,0.88000000,0.95000000
9,1577.83200000,8,-8.39763420,-2.51213050,0.88000000,0.95000000
9,1577.83200000,9,4.08942790,4.69689700,0.88000000,0.95000000
9,1577.83200000,10,-181.23416690,7.68288620,0.88000000,0.95000000
9,1577.83200000,11,12.50049830,-1.23257520,0.88000000,0.95000000
9,1577.83200000,12,5.90057840,0.54427210,0.88000000,0.95000000
9,1577.83200000,13,15.45771500,-0.65731520,0.88000000,0.95000000
9,1577.83200000,14,-1.58556740,0.06852840,0.88000000,0.95000000
9,1577.83200000,15,0.51451280,-0.73643080,0.88000000,0.95000000
